expected_label,predicted_label,count,is_correct
Bachelor Degree,EU Bologna Bachelor degree,1,False
Bachelor Degree,EU First Cycle Degree,1,False
Bachelor Degree,EU First Cycle Degree degree,1,False
Bachelor Degree,First Cycle Degree,1,False
Bachelor Degree,First Cycle Degree degree,1,False
Bachelor Degree,First Cycle Degree with Honours,1,False
Bachelor Degree,Xueshi,1,False
Bachelor Degree,Xueshi degree,1,False
Bachelor Degree,Xueshi qualification,1,False
Bachelor Degree,Xueshi with Honours,1,False
Bachelor Honours Degree,AU B H O N,1,False
Bachelor Honours Degree,AU B H O N degree,1,False
Bachelor Honours Degree,AU B H O N qualification,1,False
Bachelor Honours Degree,AU B H O N with Honours,1,False
Bachelor Honours Degree,AU BHon,1,False
Bachelor Honours Degree,AU BHon degree,1,False
Bachelor Honours Degree,AU BHon qualification,1,False
Bachelor Honours Degree,AU BHon with Honours,1,False
Bachelor Honours Degree,AU Bachelor Honours Degree,1,False
Bachelor Honours Degree,AU Bachelor with Honours,1,False
Bachelor Honours Degree,AU Bachelor with Honours degree,1,False
Bachelor Honours Degree,Australia B H O N,1,False
Bachelor Honours Degree,Australia B H O N degree,1,False
Bachelor Honours Degree,Australia B H O N qualification,1,False
Bachelor Honours Degree,Australia B H O N with Honours,1,False
Bachelor Honours Degree,Australia BHon,1,False
Bachelor Honours Degree,Australia BHon degree,1,False
Bachelor Honours Degree,Australia BHon qualification,1,False
Bachelor Honours Degree,Australia BHon with Honours,1,False
Bachelor Honours Degree,Australia Bachelor with Honours,1,False
Bachelor Honours Degree,Australian B H O N,1,False
Bachelor Honours Degree,Australian B H O N degree,1,False
Bachelor Honours Degree,Australian B H O N with Honours,1,False
Bachelor Honours Degree,Australian BHon,1,False
Bachelor Honours Degree,Australian BHon degree,1,False
Bachelor Honours Degree,Australian BHon qualification,1,False
Bachelor Honours Degree,Australian BHon with Honours,1,False
Bachelor Honours Degree,B H O N,1,False
Bachelor Honours Degree,B H O N degree,1,False
Bachelor Honours Degree,B H O N qualification,1,False
Bachelor Honours Degree,B H O N with Honours,1,False
Bachelor Honours Degree,BHon degree,1,False
Bachelor Honours Degree,BHon qualification,1,False
Bachelor Honours Degree,BHon with Honours,1,False
Bachelor Honours Degree,Bachelor Honours Degree degree,1,False
Bachelor Honours Degree,Bachelor with Honours,1,False
Bachelor Honours Degree,Bachelor with Honours degree,1,False
Bachelor of Architecture,B A R C H qualification,1,False
Bachelor of Architecture,B A R C H with Honours,1,False
Bachelor of Architecture,US B A R C H qualification,1,False
Bachelor of Architecture,US B A R C H with Honours,1,False
Bachelor of Architecture,United States B A R C H,1,False
Bachelor of Arts,A B degree,1,False
Bachelor of Arts,A B qualification,1,False
Bachelor of Arts,A B with Honours,1,False
Bachelor of Arts,AB degree,1,False
Bachelor of Arts,AB qualification,1,False
Bachelor of Arts,AB with Honours,1,False
Bachelor of Arts,Artium Baccalaureus,1,False
Bachelor of Arts,Artium Baccalaureus degree,1,False
Bachelor of Arts,BAHONSHONS degree,1,False
Bachelor of Arts,BAHONSHONS qualification,1,False
Bachelor of Arts,BAHONSHONS with Honours,1,False
Bachelor of Arts,BachelorofArts qualification,1,False
Bachelor of Arts,IN B A degree,1,False
Bachelor of Arts,IN B A qualification,1,False
Bachelor of Arts,IN B A with Honours,1,False
Bachelor of Arts,IN BAHONS qualification,1,False
Bachelor of Arts,IN BAHONSHONS degree,1,False
Bachelor of Arts,IN BAHONSHONS qualification,1,False
Bachelor of Arts,IN BAHONSHONS with Honours,1,False
Bachelor of Arts,IN BachelorofArts qualification,1,False
Bachelor of Arts,India B A,1,False
Bachelor of Arts,India B A degree,1,False
Bachelor of Arts,India B A qualification,1,False
Bachelor of Arts,India B A with Honours,1,False
Bachelor of Arts,India BAHONS degree,1,False
Bachelor of Arts,India BAHONS qualification,1,False
Bachelor of Arts,India BAHONS with Honours,1,False
Bachelor of Arts,India BAHONSHONS,1,False
Bachelor of Arts,India BAHONSHONS degree,1,False
Bachelor of Arts,India BAHONSHONS qualification,1,False
Bachelor of Arts,India BAHONSHONS with Honours,1,False
Bachelor of Arts,Indian B A,1,False
Bachelor of Arts,Indian B A degree,1,False
Bachelor of Arts,Indian B A qualification,1,False
Bachelor of Arts,Indian B A with Honours,1,False
Bachelor of Arts,Indian BAHONS degree,1,False
Bachelor of Arts,Indian BAHONS qualification,1,False
Bachelor of Arts,Indian BAHONS with Honours,1,False
Bachelor of Arts,Indian BAHONSHONS,1,False
Bachelor of Arts,Indian BAHONSHONS degree,1,False
Bachelor of Arts,Indian BAHONSHONS qualification,1,False
Bachelor of Arts,Indian BAHONSHONS with Honours,1,False
Bachelor of Arts,UK B A degree,1,False
Bachelor of Arts,UK B A qualification,1,False
Bachelor of Arts,UK B A with Honours,1,False
Bachelor of Arts,UK BAHONS degree,1,False
Bachelor of Arts,UK BAHONS qualification,1,False
Bachelor of Arts,UK BAHONS with Honours,1,False
Bachelor of Arts,US A B degree,1,False
Bachelor of Arts,US A B qualification,1,False
Bachelor of Arts,US A B with Honours,1,False
Bachelor of Arts,US AB,1,False
Bachelor of Arts,US AB degree,1,False
Bachelor of Arts,US AB qualification,1,False
Bachelor of Arts,US AB with Honours,1,False
Bachelor of Arts,US Artium Baccalaureus,1,False
Bachelor of Arts,US Artium Baccalaureus degree,1,False
Bachelor of Arts,US B A degree,1,False
Bachelor of Arts,US B A qualification,1,False
Bachelor of Arts,US B A with Honours,1,False
Bachelor of Arts,United Kingdom B A,1,False
Bachelor of Arts,United Kingdom B A degree,1,False
Bachelor of Arts,United Kingdom B A with Honours,1,False
Bachelor of Arts,United Kingdom BAHONS,1,False
Bachelor of Arts,United Kingdom BAHONS degree,1,False
Bachelor of Arts,United States A B,1,False
Bachelor of Arts,United States A B degree,1,False
Bachelor of Arts,United States A B qualification,1,False
Bachelor of Arts,United States A B with Honours,1,False
Bachelor of Arts,United States AB,1,False
Bachelor of Arts,United States AB degree,1,False
Bachelor of Arts,United States AB qualification,1,False
Bachelor of Arts,United States AB with Honours,1,False
Bachelor of Arts,United States B A,1,False
Bachelor of Arts,United States B A degree,1,False
Bachelor of Arts,United States B A qualification,1,False
Bachelor of Arts,United States B A with Honours,1,False
Bachelor of Business Administration,B B A Hons qualification,1,False
Bachelor of Business Administration,B B A Hons with Honours,1,False
Bachelor of Business Administration,B.B.A. Hons qualification,1,False
Bachelor of Business Administration,B.B.A. Hons with Honours,1,False
Bachelor of Business Administration,BBAHONS degree,1,False
Bachelor of Business Administration,BBAHONS qualification,1,False
Bachelor of Business Administration,BBAHONS with Honours,1,False
Bachelor of Business Administration,IN B B A Hons qualification,1,False
Bachelor of Business Administration,IN B B A Hons with Honours,1,False
Bachelor of Business Administration,IN B B A qualification,1,False
Bachelor of Business Administration,IN B B A with Honours,1,False
Bachelor of Business Administration,IN B.B.A. Hons degree,1,False
Bachelor of Business Administration,IN B.B.A. Hons qualification,1,False
Bachelor of Business Administration,IN B.B.A. Hons with Honours,1,False
Bachelor of Business Administration,IN BBAHONS degree,1,False
Bachelor of Business Administration,IN BBAHONS qualification,1,False
Bachelor of Business Administration,IN BBAHONS with Honours,1,False
Bachelor of Business Administration,India B B A,1,False
Bachelor of Business Administration,India B B A Hons qualification,1,False
Bachelor of Business Administration,India B B A Hons with Honours,1,False
Bachelor of Business Administration,India B B A degree,1,False
Bachelor of Business Administration,India B B A qualification,1,False
Bachelor of Business Administration,India B B A with Honours,1,False
Bachelor of Business Administration,India B.B.A. Hons degree,1,False
Bachelor of Business Administration,India B.B.A. Hons qualification,1,False
Bachelor of Business Administration,India B.B.A. Hons with Honours,1,False
Bachelor of Business Administration,India BBAHONS,1,False
Bachelor of Business Administration,India BBAHONS degree,1,False
Bachelor of Business Administration,India BBAHONS qualification,1,False
Bachelor of Business Administration,India BBAHONS with Honours,1,False
Bachelor of Business Administration,Indian B B A Hons qualification,1,False
Bachelor of Business Administration,Indian B B A Hons with Honours,1,False
Bachelor of Business Administration,Indian B B A degree,1,False
Bachelor of Business Administration,Indian B B A qualification,1,False
Bachelor of Business Administration,Indian B B A with Honours,1,False
Bachelor of Business Administration,Indian B.B.A. Hons degree,1,False
Bachelor of Business Administration,Indian B.B.A. Hons with Honours,1,False
Bachelor of Business Administration,Indian BBAHONS,1,False
Bachelor of Business Administration,Indian BBAHONS degree,1,False
Bachelor of Business Administration,Indian BBAHONS qualification,1,False
Bachelor of Business Administration,Indian BBAHONS with Honours,1,False
Bachelor of Business Administration,US B B A degree,1,False
Bachelor of Business Administration,US B B A qualification,1,False
Bachelor of Business Administration,US B B A with Honours,1,False
Bachelor of Business Administration,United States B B A,1,False
Bachelor of Business Administration,United States B B A degree,1,False
Bachelor of Commerce,B C O M M,1,False
Bachelor of Commerce,B C O M M degree,1,False
Bachelor of Commerce,B C O M M qualification,1,False
Bachelor of Commerce,B C O M M with Honours,1,False
Bachelor of Commerce,B. Com Hons qualification,1,False
Bachelor of Commerce,B. Com Hons with Honours,1,False
Bachelor of Commerce,BCOMHONS qualification,1,False
Bachelor of Commerce,BComm degree,1,False
Bachelor of Commerce,BComm qualification,1,False
Bachelor of Commerce,BComm with Honours,1,False
Bachelor of Commerce,Bachelor of Science,1,False
Bachelor of Commerce,CA B C O M,1,False
Bachelor of Commerce,CA B C O M M,1,False
Bachelor of Commerce,CA B C O M M degree,1,False
Bachelor of Commerce,CA B C O M M qualification,1,False
Bachelor of Commerce,CA B C O M M with Honours,1,False
Bachelor of Commerce,CA B C O M degree,1,False
Bachelor of Commerce,CA B C O M qualification,1,False
Bachelor of Commerce,CA B C O M with Honours,1,False
Bachelor of Commerce,CA B Com qualification,1,False
Bachelor of Commerce,CA B Com with Honours,1,False
Bachelor of Commerce,CA BComm,1,False
Bachelor of Commerce,CA BComm degree,1,False
Bachelor of Commerce,CA BComm qualification,1,False
Bachelor of Commerce,CA BComm with Honours,1,False
Bachelor of Commerce,Canada B C O M,1,False
Bachelor of Commerce,Canada B C O M M,1,False
Bachelor of Commerce,Canada B C O M M degree,1,False
Bachelor of Commerce,Canada B C O M M qualification,1,False
Bachelor of Commerce,Canada B C O M M with Honours,1,False
Bachelor of Commerce,Canada B C O M degree,1,False
Bachelor of Commerce,Canada B C O M qualification,1,False
Bachelor of Commerce,Canada B C O M with Honours,1,False
Bachelor of Commerce,Canada B Com degree,1,False
Bachelor of Commerce,Canada B Com qualification,1,False
Bachelor of Commerce,Canada B Com with Honours,1,False
Bachelor of Commerce,Canada BComm,1,False
Bachelor of Commerce,Canada BComm degree,1,False
Bachelor of Commerce,Canada BComm qualification,1,False
Bachelor of Commerce,Canada BComm with Honours,1,False
Bachelor of Commerce,Canadian B C O M,1,False
Bachelor of Commerce,Canadian B C O M M,1,False
Bachelor of Commerce,Canadian B C O M M degree,1,False
Bachelor of Commerce,Canadian B C O M M with Honours,1,False
Bachelor of Commerce,Canadian B C O M degree,1,False
Bachelor of Commerce,Canadian B C O M qualification,1,False
Bachelor of Commerce,Canadian B C O M with Honours,1,False
Bachelor of Commerce,Canadian B Com degree,1,False
Bachelor of Commerce,Canadian B Com qualification,1,False
Bachelor of Commerce,Canadian B Com with Honours,1,False
Bachelor of Commerce,Canadian BComm,1,False
Bachelor of Commerce,Canadian BComm degree,1,False
Bachelor of Commerce,Canadian BComm qualification,1,False
Bachelor of Commerce,Canadian BComm with Honours,1,False
Bachelor of Commerce,IN B C O M degree,1,False
Bachelor of Commerce,IN B C O M qualification,1,False
Bachelor of Commerce,IN B C O M with Honours,1,False
Bachelor of Commerce,IN B Com qualification,1,False
Bachelor of Commerce,IN B Com with Honours,1,False
Bachelor of Commerce,IN B. Com Hons qualification,1,False
Bachelor of Commerce,IN B. Com Hons with Honours,1,False
Bachelor of Commerce,IN BCOMHONS qualification,1,False
Bachelor of Commerce,India B C O M,1,False
Bachelor of Commerce,India B C O M degree,1,False
Bachelor of Commerce,India B C O M qualification,1,False
Bachelor of Commerce,India B C O M with Honours,1,False
Bachelor of Commerce,India B Com degree,1,False
Bachelor of Commerce,India B Com qualification,1,False
Bachelor of Commerce,India B Com with Honours,1,False
Bachelor of Commerce,India B. Com Hons degree,1,False
Bachelor of Commerce,India B. Com Hons qualification,1,False
Bachelor of Commerce,India B. Com Hons with Honours,1,False
Bachelor of Commerce,India BCOMHONS degree,1,False
Bachelor of Commerce,India BCOMHONS qualification,1,False
Bachelor of Commerce,Indian B C O M,1,False
Bachelor of Commerce,Indian B C O M degree,1,False
Bachelor of Commerce,Indian B C O M qualification,1,False
Bachelor of Commerce,Indian B C O M with Honours,1,False
Bachelor of Commerce,Indian B Com degree,1,False
Bachelor of Commerce,Indian B Com qualification,1,False
Bachelor of Commerce,Indian B Com with Honours,1,False
Bachelor of Commerce,Indian B. Com Hons degree,1,False
Bachelor of Commerce,Indian B. Com Hons with Honours,1,False
Bachelor of Commerce,Indian BCOMHONS degree,1,False
Bachelor of Commerce,Indian BCOMHONS qualification,1,False
Bachelor of Commerce,Indian BCOMHONS with Honours,1,False
Bachelor of Computer Applications,B C A qualification,1,False
Bachelor of Computer Applications,B C A with Honours,1,False
Bachelor of Computer Applications,BCAHONS degree,1,False
Bachelor of Computer Applications,BCAHONS qualification,1,False
