raw_input,expected_degree,predicted_degree,expected_field,predicted_field,status,layer_used,confidence,fuzzy_score,error_category
Currently pursuing ph.d with specialization in Phy at Manipal University.,Doctor of Philosophy,,Physics,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
"Education: Ph. D. (Hons), appliedphysics, Delhi University, batch of 2025.",Doctor of Philosophy,,Physics,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Graduate of University of Mumbai; qualification Ph.D Hons (engineeringphysics).,Doctor of Philosophy,,Physics,,review_needed,L3_stub,0.35,35,wrong_degree_and_field
I completed my ph.d in chem from Manipal University in 2023.,Doctor of Philosophy,,Chemistry,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Currently pursuing Doctor of Philosophy with specialization in appliedchemistry at IIT Delhi.,Doctor of Philosophy,Doctor of Philosophy,Chemistry,,review_needed,L2,0.7166,71.7,wrong_field
Arjun holds a Ph. D. (Hons) degree in Applied Chemistry.,Doctor of Philosophy,,Chemistry,Chemistry,review_needed,L3_stub,0.35,35,wrong_degree
"Education: Ph.D Hons, industrialchemistry, University of Mumbai, batch of 2026.",Doctor of Philosophy,,Chemistry,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Graduate of Anna University; qualification DPhil (Hons) (Industrial Chemistry).,Doctor of Philosophy,,Chemistry,,review_needed,L3_stub,0.35,35,wrong_degree_and_field
PhD (Hons) - Chemistry - Pune University - 2017,Doctor of Philosophy,Doctor of Philosophy,Chemistry,,resolved,L1,1.0,100,wrong_field
I completed my Doctor of Philosophy in puremathematics from IIT Delhi in 2024.,Doctor of Philosophy,Doctor of Philosophy,Mathematics,,review_needed,L2,0.7785,77.8,wrong_field
Currently pursuing Ph. D. (Hons) with specialization in Pure Mathematics at Delhi University.,Doctor of Philosophy,,Mathematics,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Isha holds a Ph.D Hons degree in statsandmaths.,Doctor of Philosophy,Ph.D Hons degree,Mathematics,,review_needed,L3_stub,0.35,35,wrong_degree_and_field
"Education: DPhil (Hons), Stats & Maths, Anna University, batch of 2016.",Doctor of Philosophy,,Mathematics,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Graduate of Pune University; qualification PhD (Hons) (Mathematics).,Doctor of Philosophy,,Mathematics,,review_needed,L3_stub,0.35,35,wrong_degree_and_field
PHD Hons - mathematics - Amity University - 2018,Doctor of Philosophy,Doctor of Philosophy,Mathematics,,resolved,L1,1.0,100,wrong_field
I completed my Ph. D. (Hons) in appliedstatistics from Delhi University in 2025.,Doctor of Philosophy,,Statistics,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Currently pursuing Ph.D Hons with specialization in statisticsanddatascience at University of Mumbai.,Doctor of Philosophy,,Statistics,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Rohan holds a DPhil (Hons) degree in Statistics & Data Science.,Doctor of Philosophy,,Statistics,Statistics,review_needed,L3_stub,0.35,35,wrong_degree
"Education: PhD (Hons), statistics, Pune University, batch of 2017.",Doctor of Philosophy,,Statistics,,review_needed,L3_stub,0.35,35,wrong_degree_and_field
Graduate of Amity University; qualification PHD Hons (Statistics).,Doctor of Philosophy,,Statistics,Statistics,review_needed,L3_stub,0.35,35,wrong_degree
I completed my Ph.D Hons in biologicalsciences from University of Mumbai in 2026.,Doctor of Philosophy,,Biology,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Currently pursuing DPhil (Hons) with specialization in Biological Sciences at Anna University.,Doctor of Philosophy,,Biology,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Aarav holds a PhD (Hons) degree in biology.,Doctor of Philosophy,,Biology,Biology,review_needed,L3_stub,0.35,35,wrong_degree
"Education: PHD Hons, Biology, Amity University, batch of 2018.",Doctor of Philosophy,,Biology,,review_needed,L3_stub,0.35,35,wrong_degree_and_field
Graduate of IIM Ahmedabad; qualification Ph.D (Bio).,Doctor of Philosophy,,Biology,Biology,review_needed,L3_stub,0.35,35,wrong_degree
I completed my DPhil (Hons) in Micro Bio from Anna University in 2016.,Doctor of Philosophy,,Microbiology,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Currently pursuing PhD (Hons) with specialization in Micro Biology at Pune University.,Doctor of Philosophy,,Microbiology,,review_needed,L3_stub,0.35,35,wrong_degree_and_field
Ananya holds a PHD Hons degree in Microbiology.,Doctor of Philosophy,PHD Hons degree,Microbiology,Microbiology,review_needed,L3_stub,0.35,35,wrong_degree
"Education: Ph.D, microbiology, IIM Ahmedabad, batch of 2019.",Doctor of Philosophy,,Microbiology,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Graduate of Jadavpur University; qualification dphil (microbio).,Doctor of Philosophy,,Microbiology,,review_needed,L3_stub,0.35,35,wrong_degree_and_field
I completed my PhD (Hons) in Biochem from Pune University in 2017.,Doctor of Philosophy,,Biochemistry,,review_needed,L3_stub,0.35,35,wrong_degree_and_field
Currently pursuing PHD Hons with specialization in Biochemistry at Amity University.,Doctor of Philosophy,PHD Hons with specialization,Biochemistry,,review_needed,L3_stub,0.35,35,wrong_degree_and_field
Riya holds a Ph.D degree in biochemistry.,Doctor of Philosophy,Ph.D degree,Biochemistry,Biochemistry,review_needed,L3_stub,0.35,35,wrong_degree
"Education: dphil, Bio Chemistry, Jadavpur University, batch of 2020.",Doctor of Philosophy,,Biochemistry,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Graduate of VIT Vellore; qualification Ph. D. (biochem).,Doctor of Philosophy,,Biochemistry,Biochemistry,review_needed,L3_stub,0.35,35,wrong_degree
I completed my PHD Hons in bioinformatics from Amity University in 2018.,Doctor of Philosophy,PHD Hons,Bioinformatics,,review_needed,L3_stub,0.35,35,wrong_degree_and_field
Currently pursuing Ph.D with specialization in Bioinformatics at IIM Ahmedabad.,Doctor of Philosophy,,Bioinformatics,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Kabir holds a dphil degree in Bio Informatics.,Doctor of Philosophy,dphil degree,Bioinformatics,Bioinformatics,review_needed,L3_stub,0.35,35,wrong_degree
"Education: Ph. D., computationalbiology, VIT Vellore, batch of 2021.",Doctor of Philosophy,,Bioinformatics,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Graduate of Manipal University; qualification ph. d. (Computational Biology).,Doctor of Philosophy,,Bioinformatics,Bioinformatics,review_needed,L3_stub,0.35,35,wrong_degree
PhD Hons - bioinformatics - IIT Delhi - 2023,Doctor of Philosophy,Doctor of Philosophy,Bioinformatics,,resolved,L1,1.0,100,wrong_field
I completed my Ph.D in zoo from IIM Ahmedabad in 2019.,Doctor of Philosophy,,Zoology,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Currently pursuing dphil with specialization in Zoo at Jadavpur University.,Doctor of Philosophy,,Zoology,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Neha holds a Ph. D. degree in Zoology.,Doctor of Philosophy,Ph. D. degree,Zoology,Zoology,review_needed,L3_stub,0.35,35,wrong_degree
"Education: ph. d., zoology, Manipal University, batch of 2022.",Doctor of Philosophy,,Zoology,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Graduate of IIT Delhi; qualification PhD Hons (zoo).,Doctor of Philosophy,,Zoology,Zoology,review_needed,L3_stub,0.35,35,wrong_degree
I completed my dphil in Plant Science from Jadavpur University in 2020.,Doctor of Philosophy,,Botany,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Currently pursuing Ph. D. with specialization in botany at VIT Vellore.,Doctor of Philosophy,,Botany,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Arjun holds a ph. d. degree in Botany.,Doctor of Philosophy,ph. d. degree,Botany,Botany,review_needed,L3_stub,0.35,35,wrong_degree
"Education: PhD Hons, plantscience, IIT Delhi, batch of 2023.",Doctor of Philosophy,,Botany,,review_needed,L3_stub,0.35,35,wrong_degree_and_field
Graduate of Delhi University; qualification PHD (Hons) (Plant Science).,Doctor of Philosophy,,Botany,,review_needed,L3_stub,0.35,35,wrong_degree_and_field
PhD - botany - University of Mumbai - 2025,Doctor of Philosophy,Doctor of Philosophy,Botany,,resolved,L1,1.0,100,wrong_field
I completed my Ph. D. in Geology from VIT Vellore in 2021.,Doctor of Philosophy,,Geology,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Currently pursuing ph. d. with specialization in geology at Manipal University.,Doctor of Philosophy,,Geology,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Isha holds a PhD Hons degree in earthscience.,Doctor of Philosophy,PhD Hons degree,Geology,,review_needed,L3_stub,0.35,35,wrong_degree_and_field
"Education: PHD (Hons), Earth Science, Delhi University, batch of 2024.",Doctor of Philosophy,,Geology,,review_needed,L3_stub,0.35,35,wrong_degree_and_field
Graduate of University of Mumbai; qualification PhD (Geology).,Doctor of Philosophy,,Geology,Geology,review_needed,L3_stub,0.35,35,wrong_degree
DPhil - geology - Anna University - 2026,Doctor of Philosophy,Doctor of Philosophy,Geology,,resolved,L1,1.0,100,wrong_field
I completed my ph. d. in Environmental Studies from Manipal University in 2022.,Doctor of Philosophy,,Environmental Science,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Currently pursuing PhD Hons with specialization in environmentalscience at IIT Delhi.,Doctor of Philosophy,PhD Hons with specialization,Environmental Science,,review_needed,L3_stub,0.35,35,wrong_degree_and_field
Rohan holds a PHD (Hons) degree in Environmental Science.,Doctor of Philosophy,,Environmental Science,Environmental Science,review_needed,L3_stub,0.35,35,wrong_degree
"Education: PhD, Env Science, University of Mumbai, batch of 2025.",Doctor of Philosophy,,Environmental Science,,review_needed,L3_stub,0.35,35,wrong_degree_and_field
Graduate of Anna University; qualification DPhil (envscience).,Doctor of Philosophy,,Environmental Science,,review_needed,L3_stub,0.35,35,wrong_degree_and_field
Ph.D (Hons) - environmentalstudies - Pune University - 2016,Doctor of Philosophy,Doctor of Philosophy,Environmental Science,,resolved,L1,1.0,100,wrong_field
I completed my PhD Hons in computerapplication from IIT Delhi in 2023.,Doctor of Philosophy,PhD Hons,Computer Applications,,review_needed,L3_stub,0.35,35,wrong_degree_and_field
Currently pursuing PHD (Hons) with specialization in Computer Application at Delhi University.,Doctor of Philosophy,,Computer Applications,,review_needed,L3_stub,0.35,35,wrong_degree_and_field
Aarav holds a PhD degree in computerapplications.,Doctor of Philosophy,PhD degree,Computer Applications,,review_needed,L3_stub,0.35,35,wrong_degree_and_field
"Education: DPhil, Computer Applications, Anna University, batch of 2026.",Doctor of Philosophy,,Computer Applications,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Graduate of Pune University; qualification Ph.D (Hons) (Comp Applications).,Doctor of Philosophy,,Computer Applications,,review_needed,L3_stub,0.35,35,wrong_degree_and_field
Ph.D. - compapplications - Amity University - 2017,Doctor of Philosophy,Doctor of Philosophy,Computer Applications,,resolved,L1,1.0,100,wrong_field
I completed my PHD (Hons) in computerscience(applications) from Delhi University in 2024.,Doctor of Philosophy,,Computer Science (Applications),,review_needed,L3_stub,0.35,35,wrong_degree_and_field
Currently pursuing PhD with specialization in CS Applications at University of Mumbai.,Doctor of Philosophy,PhD with specialization,Computer Science (Applications),,review_needed,L3_stub,0.35,35,wrong_degree_and_field
Ananya holds a DPhil degree in csapplications.,Doctor of Philosophy,DPhil degree,Computer Science (Applications),,review_needed,L3_stub,0.35,35,wrong_degree_and_field
"Education: Ph.D (Hons), computerscienceapplications, Pune University, batch of 2016.",Doctor of Philosophy,,Computer Science (Applications),,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Graduate of Amity University; qualification Ph.D. (Computer Science Applications).,Doctor of Philosophy,,Computer Science (Applications),Computer Science (Applications),review_needed,L3_stub,0.35,35,wrong_degree
I completed my PhD in Business Admin from University of Mumbai in 2025.,Doctor of Philosophy,PhD,Business Administration,,review_needed,L3_stub,0.35,35,wrong_degree_and_field
Currently pursuing DPhil with specialization in businessadmin at Anna University.,Doctor of Philosophy,,Business Administration,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Riya holds a Ph.D (Hons) degree in businessmgmt.,Doctor of Philosophy,,Business Administration,,review_needed,L3_stub,0.35,35,wrong_degree_and_field
"Education: Ph.D., Business Mgmt, Amity University, batch of 2017.",Doctor of Philosophy,,Business Administration,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Graduate of IIM Ahmedabad; qualification DoctorofPhilosophy (businessmanagement).,Doctor of Philosophy,,Business Administration,,review_needed,L3_stub,0.35,35,wrong_degree_and_field
I completed my DPhil in finance from Anna University in 2026.,Doctor of Philosophy,,Finance,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Currently pursuing Ph.D (Hons) with specialization in Financial Management at Pune University.,Doctor of Philosophy,,Finance,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Kabir holds a Ph.D. degree in financialmanagement.,Doctor of Philosophy,Ph.D. degree,Finance,,review_needed,L3_stub,0.35,35,wrong_degree_and_field
"Education: DoctorofPhilosophy, financeandaccounts, IIM Ahmedabad, batch of 2018.",Doctor of Philosophy,Doctor of Philosophy,Finance,,fuzzy_matched,L2,0.9181,91.8,wrong_field
Graduate of Jadavpur University; qualification PHD (Finance & Accounts).,Doctor of Philosophy,,Finance,Finance,review_needed,L3_stub,0.35,35,wrong_degree
DOCTOR OF PHILOSOPHY - corporatefinance - VIT Vellore - 2020,Doctor of Philosophy,Doctor of Philosophy,Finance,,resolved,L1,1.0,100,wrong_field
I completed my Ph.D (Hons) in marketingmanagement from Pune University in 2016.,Doctor of Philosophy,,Marketing,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Currently pursuing Ph.D. with specialization in Marketing Management at Amity University.,Doctor of Philosophy,,Marketing,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Neha holds a DoctorofPhilosophy degree in salesandmarketing.,Doctor of Philosophy,Doctor of Philosophy,Marketing,,review_needed,L2,0.875,87.5,wrong_field
"Education: PHD, Sales & Marketing, Jadavpur University, batch of 2019.",Doctor of Philosophy,,Marketing,,review_needed,L3_stub,0.35,35,wrong_degree_and_field
Graduate of VIT Vellore; qualification DOCTOR OF PHILOSOPHY (digitalmarketing).,Doctor of Philosophy,,Marketing,,review_needed,L3_stub,0.35,35,wrong_degree_and_field
I completed my Ph.D. in HR & OB from Amity University in 2017.,Doctor of Philosophy,,Human Resources Management,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Currently pursuing DoctorofPhilosophy with specialization in Human Resources at IIM Ahmedabad.,Doctor of Philosophy,,Human Resources Management,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Arjun holds a PHD degree in humanresources.,Doctor of Philosophy,PHD degree,Human Resources Management,,review_needed,L3_stub,0.35,35,wrong_degree_and_field
Graduate of Manipal University; qualification Doctor of Philosophy Hons (HR).,Doctor of Philosophy,,Human Resources Management,Human Resources Management,review_needed,L3_stub,0.35,35,wrong_degree
Currently pursuing PHD with specialization in supplychainmanagement at Jadavpur University.,Doctor of Philosophy,PHD with specialization,Operations Management,,review_needed,L3_stub,0.35,35,wrong_degree_and_field
Graduate of IIT Delhi; qualification Ph  D  (Operations Management).,Doctor of Philosophy,,Operations Management,Operations Management,review_needed,L3_stub,0.35,35,wrong_degree
I completed my PHD in internationaltrade from Jadavpur University in 2019.,Doctor of Philosophy,PHD,International Business,,review_needed,L3_stub,0.35,35,wrong_degree_and_field
Rohan holds a Doctor of Philosophy Hons degree in globalbusiness.,Doctor of Philosophy,Doctor of Philosophy,International Business,,review_needed,L2,0.7468,74.7,wrong_field
"Education: Ph  D , internationalbusiness, IIT Delhi, batch of 2022.",Doctor of Philosophy,,International Business,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Graduate of Delhi University; qualification PH.D (International Business).,Doctor of Philosophy,,International Business,International Business,review_needed,L3_stub,0.35,35,wrong_degree
I completed my DOCTOR OF PHILOSOPHY in startupmanagement from VIT Vellore in 2020.,Doctor of Philosophy,Doctor of Philosophy,Entrepreneurship,,review_needed,L2,0.7785,77.8,wrong_field
Aarav holds a Ph  D  degree in entrepreneurshipandinnovation.,Doctor of Philosophy,Ph  D  degree,Entrepreneurship,,review_needed,L3_stub,0.35,35,wrong_degree_and_field
"Education: PH.D, Entrepreneurship & Innovation, Delhi University, batch of 2023.",Doctor of Philosophy,,Entrepreneurship,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Graduate of University of Mumbai; qualification Doctor of Philosophy (Hons) (entrepreneurship).,Doctor of Philosophy,,Entrepreneurship,,review_needed,L3_stub,0.35,35,wrong_degree_and_field
I completed my Doctor of Philosophy Hons in businessstudies from Manipal University in 2021.,Doctor of Philosophy,Doctor of Philosophy,Commerce,,review_needed,L2,0.7785,77.8,wrong_field
Currently pursuing Ph  D  with specialization in Commerce at IIT Delhi.,Doctor of Philosophy,,Commerce,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Ananya holds a PH.D degree in commerce.,Doctor of Philosophy,PH.D degree,Commerce,Commerce,review_needed,L3_stub,0.35,35,wrong_degree
"Education: Doctor of Philosophy (Hons), Business Studies, University of Mumbai, batch of 2024.",Doctor of Philosophy,,Commerce,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Graduate of Anna University; qualification doctor of philosophy (businessstudies).,Doctor of Philosophy,,Commerce,,review_needed,L3_stub,0.35,35,wrong_degree_and_field
I completed my Ph  D  in accounting from IIT Delhi in 2022.,Doctor of Philosophy,,Accounting,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Currently pursuing PH.D with specialization in Accounting at Delhi University.,Doctor of Philosophy,,Accounting,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Graduate of Pune University; qualification phd (accounts).,Doctor of Philosophy,,Accounting,Accounting,review_needed,L3_stub,0.35,35,wrong_degree
I completed my PH.D in bankingandfinance from Delhi University in 2023.,Doctor of Philosophy,,Banking and Finance,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
"Education: phd, banking, Pune University, batch of 2026.",Doctor of Philosophy,,Banking and Finance,,review_needed,L3_stub,0.35,35,wrong_degree_and_field
Graduate of Amity University; qualification PHD (Banking).,Doctor of Philosophy,,Banking and Finance,Banking and Finance,review_needed,L3_stub,0.35,35,wrong_degree
Doctor of Philosophy - financeandbanking - IIM Ahmedabad - 2017,Doctor of Philosophy,Doctor of Philosophy,Banking and Finance,,resolved,L1,1.0,100,wrong_field
Neha holds a phd degree in appliedeconomics.,Doctor of Philosophy,phd degree,Economics,,review_needed,L3_stub,0.35,35,wrong_degree_and_field
"Education: PHD, Applied Economics, Amity University, batch of 2016.",Doctor of Philosophy,,Economics,,review_needed,L3_stub,0.35,35,wrong_degree_and_field
Graduate of IIM Ahmedabad; qualification Doctor of Philosophy (Business Economics).,Doctor of Philosophy,,Economics,Economics,review_needed,L3_stub,0.35,35,wrong_degree
PH. D. - businesseconomics - Jadavpur University - 2018,Doctor of Philosophy,Doctor of Philosophy,Economics,,resolved,L1,1.0,100,wrong_field
Currently pursuing phd with specialization in appliedpsychology at Pune University.,Doctor of Philosophy,phd with specialization,Psychology,,review_needed,L3_stub,0.35,35,wrong_degree_and_field
Arjun holds a PHD degree in Applied Psychology.,Doctor of Philosophy,PHD degree,Psychology,Psychology,review_needed,L3_stub,0.35,35,wrong_degree
"Education: Doctor of Philosophy, industrialpsychology, IIM Ahmedabad, batch of 2017.",Doctor of Philosophy,Doctor of Philosophy,Psychology,,fuzzy_matched,L2,0.9245,92.5,wrong_field
Graduate of Jadavpur University; qualification PH. D. (Industrial Psychology).,Doctor of Philosophy,,Psychology,Psychology,review_needed,L3_stub,0.35,35,wrong_degree
I completed my phd in Sociology from Pune University in 2026.,Doctor of Philosophy,phd,Sociology,,review_needed,L3_stub,0.35,35,wrong_degree_and_field
Currently pursuing PHD with specialization in sociology at Amity University.,Doctor of Philosophy,PHD with specialization,Sociology,,review_needed,L3_stub,0.35,35,wrong_degree_and_field
Isha holds a Doctor of Philosophy degree in socialwork.,Doctor of Philosophy,Doctor of Philosophy,Sociology,,review_needed,L2,0.75,75.0,wrong_field
"Education: PH. D., Social Work, Jadavpur University, batch of 2018.",Doctor of Philosophy,,Sociology,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Graduate of VIT Vellore; qualification DPhil Hons (Sociology).,Doctor of Philosophy,,Sociology,Sociology,review_needed,L3_stub,0.35,35,wrong_degree
I completed my PHD in polscience from Amity University in 2016.,Doctor of Philosophy,PHD,Political Science,,review_needed,L3_stub,0.35,35,wrong_degree_and_field
Rohan holds a PH. D. degree in Politics.,Doctor of Philosophy,PH. D. degree,Political Science,Political Science,review_needed,L3_stub,0.35,35,wrong_degree
"Education: DPhil Hons, politicalscience, VIT Vellore, batch of 2019.",Doctor of Philosophy,,Political Science,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Graduate of Manipal University; qualification Ph. D. Hons (Political Science).,Doctor of Philosophy,,Political Science,Political Science,review_needed,L3_stub,0.35,35,wrong_degree
Currently pursuing PH. D. with specialization in history at Jadavpur University.,Doctor of Philosophy,,History,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Aarav holds a DPhil Hons degree in History.,Doctor of Philosophy,DPhil Hons degree,History,History,review_needed,L3_stub,0.35,35,wrong_degree
"Education: Ph. D. Hons, history, Manipal University, batch of 2020.",Doctor of Philosophy,,History,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Graduate of IIT Delhi; qualification Ph D (History).,Doctor of Philosophy,,History,History,review_needed,L3_stub,0.35,35,wrong_degree
I completed my PH. D. in Geo from Jadavpur University in 2018.,Doctor of Philosophy,,Geography,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Currently pursuing DPhil Hons with specialization in Geography at VIT Vellore.,Doctor of Philosophy,,Geography,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Ananya holds a Ph. D. Hons degree in geography.,Doctor of Philosophy,Ph. D. Hons degree,Geography,Geography,review_needed,L3_stub,0.35,35,wrong_degree
"Education: Ph D, geo, IIT Delhi, batch of 2021.",Doctor of Philosophy,,Geography,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Graduate of Delhi University; qualification DPHIL (Geo).,Doctor of Philosophy,,Geography,Geography,review_needed,L3_stub,0.35,35,wrong_degree
I completed my DPhil Hons in english from VIT Vellore in 2019.,Doctor of Philosophy,,English,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Currently pursuing Ph. D. Hons with specialization in English at Manipal University.,Doctor of Philosophy,,English,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Riya holds a Ph D degree in englishliterature.,Doctor of Philosophy,Ph D degree,English,,review_needed,L3_stub,0.35,35,wrong_degree_and_field
"Education: DPHIL, English Literature, Delhi University, batch of 2022.",Doctor of Philosophy,,English,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Graduate of University of Mumbai; qualification ph.d (English Lang & Lit).,Doctor of Philosophy,,English,English,review_needed,L3_stub,0.35,35,wrong_degree
Doctor of Philosophy - englishlangandlit - Anna University - 2024,Doctor of Philosophy,Doctor of Philosophy,English,,resolved,L1,1.0,100,wrong_field
I completed my Ph. D. Hons in hindi from Manipal University in 2020.,Doctor of Philosophy,,Hindi,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Currently pursuing Ph D with specialization in Hindi Literature at IIT Delhi.,Doctor of Philosophy,,Hindi,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Kabir holds a DPHIL degree in hindiliterature.,Doctor of Philosophy,DPHIL degree,Hindi,,review_needed,L3_stub,0.35,35,wrong_degree_and_field
"Education: ph.d, Hindi, University of Mumbai, batch of 2023.",Doctor of Philosophy,,Hindi,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Graduate of Anna University; qualification Doctor of Philosophy (hindi).,Doctor of Philosophy,,Hindi,Hindi,review_needed,L3_stub,0.35,35,wrong_degree
I completed my Ph D in Phil from IIT Delhi in 2021.,Doctor of Philosophy,,Philosophy,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Currently pursuing DPHIL with specialization in phil at Delhi University.,Doctor of Philosophy,,Philosophy,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Neha holds a ph.d degree in Philosophy.,Doctor of Philosophy,ph.d degree,Philosophy,Philosophy,review_needed,L3_stub,0.35,35,wrong_degree
Graduate of Pune University; qualification Ph. D. (Hons) (Phil).,Doctor of Philosophy,,Philosophy,,review_needed,L3_stub,0.35,35,wrong_degree_and_field
I completed my DPHIL in Public Admin from Delhi University in 2022.,Doctor of Philosophy,,Public Administration,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Currently pursuing ph.d with specialization in pubadmin at University of Mumbai.,Doctor of Philosophy,,Public Administration,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
"Education: Ph. D. (Hons), publicadministration, Pune University, batch of 2025.",Doctor of Philosophy,,Public Administration,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Graduate of Amity University; qualification Ph.D Hons (Public Administration).,Doctor of Philosophy,,Public Administration,Public Administration,review_needed,L3_stub,0.35,35,wrong_degree
DPhil (Hons) - publicadmin - IIM Ahmedabad - 2016,Doctor of Philosophy,Doctor of Philosophy,Public Administration,,resolved,L1,1.0,100,wrong_field
I completed my ph.d in journalism from University of Mumbai in 2023.,Doctor of Philosophy,,Mass Communication,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Isha holds a Ph. D. (Hons) degree in Journalism & Mass Communication.,Doctor of Philosophy,,Mass Communication,Mass Communication,review_needed,L3_stub,0.35,35,wrong_degree
"Education: Ph.D Hons, journalismandmasscommunication, Amity University, batch of 2026.",Doctor of Philosophy,,Mass Communication,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Graduate of IIM Ahmedabad; qualification DPhil (Hons) (jmc).,Doctor of Philosophy,,Mass Communication,,review_needed,L3_stub,0.35,35,wrong_degree_and_field
Currently pursuing Ph. D. (Hons) with specialization in Jurisprudence at Pune University.,Doctor of Philosophy,,Law,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Rohan holds a Ph.D Hons degree in jurisprudence.,Doctor of Philosophy,Ph.D Hons degree,Law,Law,review_needed,L3_stub,0.35,35,wrong_degree
"Education: DPhil (Hons), Corporate Law, IIM Ahmedabad, batch of 2016.",Doctor of Philosophy,,Law,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Graduate of Jadavpur University; qualification PhD (Hons) (corporatelaw).,Doctor of Philosophy,,Law,,review_needed,L3_stub,0.35,35,wrong_degree_and_field
I completed my Ph. D. (Hons) in MBBS from Pune University in 2025.,Doctor of Philosophy,,Medicine,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Currently pursuing Ph.D Hons with specialization in Medicine at Amity University.,Doctor of Philosophy,,Medicine,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Aarav holds a DPhil (Hons) degree in mbbs.,Doctor of Philosophy,,Medicine,Medicine,review_needed,L3_stub,0.35,35,wrong_degree
"Education: PhD (Hons), medicine, Jadavpur University, batch of 2017.",Doctor of Philosophy,,Medicine,,review_needed,L3_stub,0.35,35,wrong_degree_and_field
Graduate of VIT Vellore; qualification PHD Hons (medical).,Doctor of Philosophy,,Medicine,Medicine,review_needed,L3_stub,0.35,35,wrong_degree
I completed my Ph.D Hons in BSc Nursing from Amity University in 2026.,Doctor of Philosophy,,Nursing,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
